%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
235.0, -187500.02235174447, 187500.0, 31930.47278290663, 38699.34096328509, 187500.0, 187500.0, -187500.02235174447, 32051.8651070434, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589466232128E9, 0.0, 2023-11-02 17:02:26.623
236.0, -187500.02235174447, 187500.0, 31932.46208816315, 38702.134931342, 187500.0, 187500.0, -187500.02235174447, 32056.223697212186, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589466232307E9, 0.0, 2023-11-02 17:02:26.623
237.0, -187500.02235174447, 187500.0, 31927.142372982787, 38693.06012309314, 187500.0, 187500.0, -187500.02235174447, 32049.33935991995, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589466232405E9, 0.0, 2023-11-02 17:02:26.623
238.0, -187500.02235174447, 187500.0, 31923.163762469743, 38680.67725666491, 187500.0, 187500.0, -187500.02235174447, 32043.840830783945, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69895894662325E9, 0.0, 2023-11-02 17:02:26.623
239.0, -187500.02235174447, 187500.0, 31925.68950959319, 38685.57228870062, 187500.0, 187500.0, -187500.02235174447, 32045.58426685146, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589466232593E9, 0.0, 2023-11-02 17:02:26.623
240.0, -187500.02235174447, 187500.0, 31927.254131705064, 38695.78703591669, 187500.0, 187500.0, -187500.02235174447, 32046.455984885215, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958946623269E9, 0.0, 2023-11-02 17:02:26.623
241.0, -187500.02235174447, 187500.0, 31929.66812010624, 38698.7821696737, 187500.0, 187500.0, -187500.02235174447, 32047.10418547442, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589466232784E9, 0.0, 2023-11-02 17:02:26.623
242.0, -187500.02235174447, 187500.0, 31927.097669493876, 38690.221451547324, 187500.0, 187500.0, -187500.02235174447, 32042.991464494644, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589466232877E9, 0.0, 2023-11-02 17:02:26.623
243.0, -187500.02235174447, 187500.0, 31921.777954313515, 38686.82398639012, 187500.0, 187500.0, -187500.02235174447, 32037.559990592003, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589466232967E9, 0.0, 2023-11-02 17:02:26.623
244.0, -187500.02235174447, 187500.0, 31921.912064780245, 38685.46052997834, 187500.0, 187500.0, -187500.02235174447, 32035.883609757857, -0.026000000000000002, 0.976, -0.052000000000000005, 192.0, 255.0, 48.0, 30.0, 128.0, 254.0, 96.0, 0.0, 0.0, 0.0, 1.6989589466233065E9, 0.0, 2023-11-02 17:02:26.623
