%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
45.0, -187500.02235174447, 187500.0, 32299.38832514147, 40228.714374150564, 187500.0, 187500.0, -187500.02235174447, 32464.70182713292, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882088E9, 0.0, 2023-11-02 17:02:18.882
46.0, -187500.02235174447, 187500.0, 32299.164807696918, 40221.159484524665, 187500.0, 187500.0, -187500.02235174447, 32464.47830968837, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388821115E9, 0.0, 2023-11-02 17:02:18.882
47.0, -187500.02235174447, 187500.0, 32295.007383228232, 40217.449094945085, 187500.0, 187500.0, -187500.02235174447, 32461.080844531163, -0.1, 0.988, -0.082, 192.0, 252.0, 224.0, 30.0, 224.0, 253.0, 112.0, 0.0, 0.0, 0.0, 1.6989589388821416E9, 0.0, 2023-11-02 17:02:18.882
48.0, -187500.02235174447, 187500.0, 32296.169673939905, 40217.113818778256, 187500.0, 187500.0, -187500.02235174447, 32461.460824186903, -0.1, 0.988, -0.082, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388821568E9, 0.0, 2023-11-02 17:02:18.882
49.0, -187500.02235174447, 187500.0, 32296.14732219545, 40222.142961280704, 187500.0, 187500.0, -187500.02235174447, 32462.645466643033, -0.1, 0.988, -0.082, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882167E9, 0.0, 2023-11-02 17:02:18.882
50.0, -187500.02235174447, 187500.0, 32292.571043082604, 40214.43160944362, 187500.0, 187500.0, -187500.02235174447, 32460.007960797306, -0.1, 0.988, -0.082, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388821774E9, 0.0, 2023-11-02 17:02:18.882
51.0, -187500.02235174447, 187500.0, 32294.940327994864, 40215.03510654392, 187500.0, 187500.0, -187500.02235174447, 32461.349065464627, -0.1, 0.988, -0.082, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388821878E9, 0.0, 2023-11-02 17:02:18.882
52.0, -187500.02235174447, 187500.0, 32285.932574979375, 40216.890301333704, 187500.0, 187500.0, -187500.02235174447, 32451.223725226373, -0.1, 0.988, -0.082, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882214E9, 0.0, 2023-11-02 17:02:18.882
53.0, -187500.02235174447, 187500.0, 32284.85969124552, 40214.56571991035, 187500.0, 187500.0, -187500.02235174447, 32449.793213581233, -0.1, 0.988, -0.082, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388822236E9, 0.0, 2023-11-02 17:02:18.882
54.0, -187500.02235174447, 187500.0, 32286.223147657296, 40206.51909190644, 187500.0, 187500.0, -187500.02235174447, 32450.75433859281, -0.1, 0.988, -0.082, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388822334E9, 0.0, 2023-11-02 17:02:18.882
55.0, -187500.02235174447, 187500.0, 32285.06085694562, 40197.77955982442, 187500.0, 187500.0, -187500.02235174447, 32449.212068225395, -0.1, 0.988, -0.082, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388822432E9, 0.0, 2023-11-02 17:02:18.882
56.0, -187500.02235174447, 187500.0, 32286.379609868483, 40196.4384551571, 187500.0, 187500.0, -187500.02235174447, 32451.626056626566, -0.1, 0.988, -0.082, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388822527E9, 0.0, 2023-11-02 17:02:18.882
57.0, -187500.02235174447, 187500.0, 32288.39126686946, 40204.77565583893, 187500.0, 187500.0, -187500.02235174447, 32456.006998539808, -0.098, 0.974, -0.08, 192.0, 252.0, 240.0, 30.0, 112.0, 253.0, 128.0, 0.0, 0.0, 0.0, 1.6989589388822625E9, 0.0, 2023-11-02 17:02:18.882
58.0, -187500.02235174447, 187500.0, 32285.619650557, 40206.22851922852, 187500.0, 187500.0, -187500.02235174447, 32453.70476886091, -0.098, 0.974, -0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388822727E9, 0.0, 2023-11-02 17:02:18.882
59.0, -187500.02235174447, 187500.0, 32288.659487802925, 40201.53465289291, 187500.0, 187500.0, -187500.02235174447, 32457.61632414059, -0.098, 0.974, -0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388822825E9, 0.0, 2023-11-02 17:02:18.882
60.0, -187500.02235174447, 187500.0, 32297.10844720703, 40212.0399727869, 187500.0, 187500.0, -187500.02235174447, 32467.00405681182, -0.098, 0.974, -0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388822927E9, 0.0, 2023-11-02 17:02:18.882
61.0, -187500.02235174447, 187500.0, 32293.956851238832, 40217.314984478355, 187500.0, 187500.0, -187500.02235174447, 32465.059455044207, -0.098, 0.974, -0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882432E9, 0.0, 2023-11-02 17:02:18.882
62.0, -187500.02235174447, 187500.0, 32291.274641904194, 40204.68624886111, 187500.0, 187500.0, -187500.02235174447, 32462.578411409668, -0.098, 0.974, -0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882442E9, 0.0, 2023-11-02 17:02:18.882
63.0, -187500.02235174447, 187500.0, 32292.325173893594, 40189.57646960932, 187500.0, 187500.0, -187500.02235174447, 32462.28783873175, -0.098, 0.974, -0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388824515E9, 0.0, 2023-11-02 17:02:18.882
64.0, -187500.02235174447, 187500.0, 32294.180368683385, 40184.457920129054, 187500.0, 187500.0, -187500.02235174447, 32463.584239910157, -0.098, 0.974, -0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388824613E9, 0.0, 2023-11-02 17:02:18.882
65.0, -187500.02235174447, 187500.0, 32295.208548928327, 40178.445300870575, 187500.0, 187500.0, -187500.02235174447, 32466.266449244795, -0.098, 0.974, -0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388824708E9, 0.0, 2023-11-02 17:02:18.882
66.0, -187500.02235174447, 187500.0, 32298.673069318902, 40171.91859148963, 187500.0, 187500.0, -187500.02235174447, 32469.350989979626, -0.098, 0.974, -0.08, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388824804E9, 0.0, 2023-11-02 17:02:18.882
67.0, -187500.02235174447, 187500.0, 32296.683764062378, 40162.173230907116, 187500.0, 187500.0, -187500.02235174447, 32465.260620744306, -0.076, 0.982, -0.076, 192.0, 253.0, 160.0, 30.0, 176.0, 253.0, 160.0, 0.0, 0.0, 0.0, 1.6989589388824923E9, 0.0, 2023-11-02 17:02:18.882
68.0, -187500.02235174447, 187500.0, 32291.408752370928, 40157.09938491576, 187500.0, 187500.0, -187500.02235174447, 32458.152766007515, -0.076, 0.982, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882503E9, 0.0, 2023-11-02 17:02:18.882
69.0, -187500.02235174447, 187500.0, 32281.32811562158, 40149.0751086563, 187500.0, 187500.0, -187500.02235174447, 32448.139184491538, -0.076, 0.982, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388825126E9, 0.0, 2023-11-02 17:02:18.882
70.0, -187500.02235174447, 187500.0, 32276.880118474975, 40142.61545450872, 187500.0, 187500.0, -187500.02235174447, 32443.42296641147, -0.076, 0.982, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388825223E9, 0.0, 2023-11-02 17:02:18.882
71.0, -187500.02235174447, 187500.0, 32278.10946442002, 40133.85357068224, 187500.0, 187500.0, -187500.02235174447, 32443.7582425783, -0.076, 0.982, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388825324E9, 0.0, 2023-11-02 17:02:18.882
72.0, -187500.02235174447, 187500.0, 32279.42821734288, 40132.445410781555, 187500.0, 187500.0, -187500.02235174447, 32443.89235304503, -0.076, 0.982, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388825421E9, 0.0, 2023-11-02 17:02:18.882
73.0, -187500.02235174447, 187500.0, 32273.840281229055, 40129.11500085772, 187500.0, 187500.0, -187500.02235174447, 32438.527934375757, -0.076, 0.982, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882552E9, 0.0, 2023-11-02 17:02:18.882
74.0, -187500.02235174447, 187500.0, 32269.302877104627, 40124.130561844184, 187500.0, 187500.0, -187500.02235174447, 32434.191695951427, -0.076, 0.982, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388825614E9, 0.0, 2023-11-02 17:02:18.882
75.0, -187500.02235174447, 187500.0, 32275.15903415192, 40122.588291476764, 187500.0, 187500.0, -187500.02235174447, 32437.61151285309, -0.076, 0.982, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882571E9, 0.0, 2023-11-02 17:02:18.882
76.0, -187500.02235174447, 187500.0, 32276.902470219433, 40118.050887352336, 187500.0, 187500.0, -187500.02235174447, 32437.164477963983, -0.076, 0.982, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388826137E9, 0.0, 2023-11-02 17:02:18.882
77.0, -187500.02235174447, 187500.0, 32274.71199926281, 40113.69229718355, 187500.0, 187500.0, -187500.02235174447, 32433.454088384402, -0.074, 0.972, -0.076, 192.0, 253.0, 176.0, 30.0, 96.0, 253.0, 160.0, 0.0, 0.0, 0.0, 1.6989589388826232E9, 0.0, 2023-11-02 17:02:18.882
78.0, -187500.02235174447, 187500.0, 32271.023961427687, 40119.90608214213, 187500.0, 187500.0, -187500.02235174447, 32428.08966971513, -0.074, 0.972, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388826337E9, 0.0, 2023-11-02 17:02:18.882
79.0, -187500.02235174447, 187500.0, 32268.297048604138, 40116.37450651819, 187500.0, 187500.0, -187500.02235174447, 32426.122716203063, -0.074, 0.972, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388826432E9, 0.0, 2023-11-02 17:02:18.882
80.0, -187500.02235174447, 187500.0, 32263.536127035157, 40115.14516057315, 187500.0, 187500.0, -187500.02235174447, 32423.708727801888, -0.074, 0.972, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388826528E9, 0.0, 2023-11-02 17:02:18.882
81.0, -187500.02235174447, 187500.0, 32259.5128130332, 40122.253015309936, 187500.0, 187500.0, -187500.02235174447, 32421.004166722796, -0.074, 0.972, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388826623E9, 0.0, 2023-11-02 17:02:18.882
82.0, -187500.02235174447, 187500.0, 32255.221278097782, 40125.94105314506, 187500.0, 187500.0, -187500.02235174447, 32416.6008730651, -0.074, 0.972, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388826728E9, 0.0, 2023-11-02 17:02:18.882
83.0, -187500.02235174447, 187500.0, 32257.165879865395, 40121.18013157608, 187500.0, 187500.0, -187500.02235174447, 32417.450239354403, -0.074, 0.972, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388826828E9, 0.0, 2023-11-02 17:02:18.882
84.0, -187500.02235174447, 187500.0, 32257.43410079886, 40119.63786120866, 187500.0, 187500.0, -187500.02235174447, 32417.137314932028, -0.074, 0.972, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388826923E9, 0.0, 2023-11-02 17:02:18.882
85.0, -187500.02235174447, 187500.0, 32254.103690875017, 40115.41338150661, 187500.0, 187500.0, -187500.02235174447, 32412.28698638523, -0.074, 0.972, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882702E9, 0.0, 2023-11-02 17:02:18.882
86.0, -187500.02235174447, 187500.0, 32252.181440851862, 40118.22970130798, 187500.0, 187500.0, -187500.02235174447, 32408.5989485501, -0.074, 0.972, -0.076, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882712E9, 0.0, 2023-11-02 17:02:18.882
87.0, -187500.02235174447, 187500.0, 32252.024978640675, 40120.39782052014, 187500.0, 187500.0, -187500.02235174447, 32407.771934005254, -0.062, 0.982, -0.07200000000000001, 192.0, 254.0, 16.0, 30.0, 176.0, 253.0, 192.0, 0.0, 0.0, 0.0, 1.6989589388827217E9, 0.0, 2023-11-02 17:02:18.882
88.0, -187500.02235174447, 187500.0, 32258.439929299348, 40114.049925094834, 187500.0, 187500.0, -187500.02235174447, 32412.778724763244, -0.062, 0.982, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882733E9, 0.0, 2023-11-02 17:02:18.882
89.0, -187500.02235174447, 187500.0, 32259.043426399643, 40115.07810533978, 187500.0, 187500.0, -187500.02235174447, 32410.78941950672, -0.062, 0.982, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882743E9, 0.0, 2023-11-02 17:02:18.882
90.0, -187500.02235174447, 187500.0, 32252.650827485424, 40117.02270710739, 187500.0, 187500.0, -187500.02235174447, 32403.860378725578, -0.062, 0.982, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388827527E9, 0.0, 2023-11-02 17:02:18.882
91.0, -187500.02235174447, 187500.0, 32253.500193774726, 40115.07810533978, 187500.0, 187500.0, -187500.02235174447, 32403.03336418073, -0.062, 0.982, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388827727E9, 0.0, 2023-11-02 17:02:18.882
92.0, -187500.02235174447, 187500.0, 32257.009417654208, 40110.09366632625, 187500.0, 187500.0, -187500.02235174447, 32403.547454303203, -0.062, 0.982, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388827825E9, 0.0, 2023-11-02 17:02:18.882
93.0, -187500.02235174447, 187500.0, 32252.024978640675, 40108.99843084794, 187500.0, 187500.0, -187500.02235174447, 32396.41724782196, -0.062, 0.982, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.698958938882792E9, 0.0, 2023-11-02 17:02:18.882
94.0, -187500.02235174447, 187500.0, 32254.640132741944, 40117.84972165224, 187500.0, 187500.0, -187500.02235174447, 32398.98769843432, -0.062, 0.982, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388828015E9, 0.0, 2023-11-02 17:02:18.882
95.0, -187500.02235174447, 187500.0, 32257.501156032224, 40124.71170720002, 187500.0, 187500.0, -187500.02235174447, 32401.80401823569, -0.062, 0.982, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388828113E9, 0.0, 2023-11-02 17:02:18.882
96.0, -187500.02235174447, 187500.0, 32261.8150427121, 40122.454181010035, 187500.0, 187500.0, -187500.02235174447, 32405.246186881806, -0.062, 0.982, -0.07200000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388828208E9, 0.0, 2023-11-02 17:02:18.882
97.0, -187500.02235174447, 187500.0, 32262.23972585675, 40124.264672310914, 187500.0, 187500.0, -187500.02235174447, 32405.13442815953, -0.08, 0.974, -0.07, 192.0, 253.0, 128.0, 30.0, 112.0, 253.0, 208.0, 0.0, 0.0, 0.0, 1.6989589388828304E9, 0.0, 2023-11-02 17:02:18.882
98.0, -187500.02235174447, 187500.0, 32258.14935662143, 40120.88955889816, 187500.0, 187500.0, -187500.02235174447, 32398.160683889473, -0.08, 0.974, -0.07, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6989589388828406E9, 0.0, 2023-11-02 17:02:18.882
99.0, -187500.02235174447, 187500.0, 32262.507946790214, 40123.19178857706, 187500.0, 187500.0, -187500.02235174447, 32400.462913568368, -0.08, 0.974, -0.07, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69895893888285E9, 0.0, 2023-11-02 17:02:18.882
