123.000000	-187500.022352	187500.000000	31616.386070	33387.337135	187500.000000	187500.000000	-187500.022352	30572.894880	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653793	0.000000
124.000000	-187500.022352	187500.000000	31617.011919	33390.958117	187500.000000	187500.000000	-187500.022352	30571.754941	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653817	0.000000
125.000000	-187500.022352	187500.000000	31616.564884	33385.370181	187500.000000	187500.000000	-187500.022352	30569.855043	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653827	0.000000
126.000000	-187500.022352	187500.000000	31618.397727	33378.552899	187500.000000	187500.000000	-187500.022352	30570.749112	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653836	0.000000
127.000000	-187500.022352	187500.000000	31623.717442	33384.677277	187500.000000	187500.000000	-187500.022352	30575.465331	-0.088000	0.960000	-0.096000	192.000000	253.000000	64.000000	30.000000	0.000000	253.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653846	0.000000
128.000000	-187500.022352	187500.000000	31625.058547	33392.790960	187500.000000	187500.000000	-187500.022352	30575.487682	-0.088000	0.960000	-0.096000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653857	0.000000
129.000000	-187500.022352	187500.000000	31634.066300	33393.260347	187500.000000	187500.000000	-187500.022352	30582.729647	-0.088000	0.960000	-0.096000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653867	0.000000
130.000000	-187500.022352	187500.000000	31634.870962	33389.996992	187500.000000	187500.000000	-187500.022352	30581.835578	-0.088000	0.960000	-0.096000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653877	0.000000
131.000000	-187500.022352	187500.000000	31630.646483	33388.231205	187500.000000	187500.000000	-187500.022352	30576.694676	-0.088000	0.960000	-0.096000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653886	0.000000
132.000000	-187500.022352	187500.000000	31627.986625	33396.724867	187500.000000	187500.000000	-187500.022352	30573.721894	-0.088000	0.960000	-0.096000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653896	0.000000
133.000000	-187500.022352	187500.000000	31632.836954	33395.272004	187500.000000	187500.000000	-187500.022352	30577.298174	-0.088000	0.960000	-0.096000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653906	0.000000
134.000000	-187500.022352	187500.000000	31635.519163	33390.131103	187500.000000	187500.000000	-187500.022352	30579.354534	-0.088000	0.960000	-0.096000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653915	0.000000
135.000000	-187500.022352	187500.000000	31630.311207	33388.633536	187500.000000	187500.000000	-187500.022352	30575.264165	-0.088000	0.960000	-0.096000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653926	0.000000
136.000000	-187500.022352	187500.000000	31634.222762	33398.222434	187500.000000	187500.000000	-187500.022352	30575.979421	-0.088000	0.960000	-0.096000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653935	0.000000
137.000000	-187500.022352	187500.000000	31640.145974	33396.546053	187500.000000	187500.000000	-187500.022352	30579.645107	-0.096000	0.956000	-0.100000	192.000000	253.000000	0.000000	29.000000	224.000000	252.000000	224.000000	0.000000	0.000000	0.000000	1698959036.653945	0.000000
138.000000	-187500.022352	187500.000000	31635.407404	33385.593699	187500.000000	187500.000000	-187500.022352	30576.784083	-0.096000	0.956000	-0.100000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.653956	0.000000
139.000000	-187500.022352	187500.000000	31642.492907	33385.951327	187500.000000	187500.000000	-187500.022352	30584.294270	-0.096000	0.956000	-0.100000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.654083	0.000000
140.000000	-187500.022352	187500.000000	31646.337407	33406.716097	187500.000000	187500.000000	-187500.022352	30586.127113	-0.096000	0.956000	-0.100000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.654094	0.000000
141.000000	-187500.022352	187500.000000	31646.113890	33405.844379	187500.000000	187500.000000	-187500.022352	30582.953165	-0.096000	0.956000	-0.100000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.654103	0.000000
142.000000	-187500.022352	187500.000000	31646.650332	33393.483864	187500.000000	187500.000000	-187500.022352	30581.723819	-0.096000	0.956000	-0.100000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.654113	0.000000
143.000000	-187500.022352	187500.000000	31652.037102	33396.233129	187500.000000	187500.000000	-187500.022352	30586.305927	-0.096000	0.956000	-0.100000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.654124	0.000000
144.000000	-187500.022352	187500.000000	31655.367512	33401.306975	187500.000000	187500.000000	-187500.022352	30588.362287	-0.096000	0.956000	-0.100000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.654133	0.000000
145.000000	-187500.022352	187500.000000	31649.377245	33397.350716	187500.000000	187500.000000	-187500.022352	30582.461427	-0.096000	0.956000	-0.100000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1698959036.654145	0.000000
146.000000	-187500.022352	187500.000000	31642.090576	33384.431408	187500.000000	187500.000000	-187500.022352	30577.029953	-0.106000	0.962000	-0.104000	192.000000	252.000000	176.000000	30.000000	16.000000	252.000000	192.000000	0.000000	0.000000	0.000000	1698959036.654155	0.000000
